clause_id,clause_text,jurisdiction,clause_type,monthly_rent_bracket,legal_basis,risk_label,label_source,rationale,monthly_rent_bracket_raw,legal_basis_raw,flagged_for_review
DEL-RE-771-V3,Rent shall be increased by 15% every 3 years as per applicable law.,delhi,rent_escalation,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-993-V3,Rent shall be increased by 20% every 2 years as per applicable law.,delhi,rent_escalation,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-277-V3,Rent shall increase by 8% annually with 15 days' notice.,delhi,rent_escalation,above_3500,market_convention,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-591-V3,Rent shall be increased by 10% every 3 years as per applicable law.,delhi,rent_escalation,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-394-V3,Rent shall be increased by 10% every 1 years as per applicable law.,delhi,rent_escalation,le_3500,statutory,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,statutory,False
DEL-RE-153-V3,Rent shall be increased by 8% every 1 years as per applicable law.,delhi,rent_escalation,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-999-V3,Rent shall increase by 12% annually with 30 days' notice.,delhi,rent_escalation,le_3500,general_law,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-506-V3,Rent shall increase by 15% annually with 60 days' notice.,delhi,rent_escalation,le_3500,general_law,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-297-V3,Rent shall increase by 20% annually with 30 days' notice.,delhi,rent_escalation,above_3500,market_convention,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-681-V3,Rent shall increase by 12% annually with 15 days' notice.,delhi,rent_escalation,above_3500,market_convention,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-373-V3,Rent shall increase by 10% annually with 15 days' notice.,delhi,rent_escalation,le_3500,general_law,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-846-V3,Rent shall increase by 12% annually with 7 days' notice.,delhi,rent_escalation,le_3500,general_law,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-396-V3,Rent shall increase by 12% annually with 90 days' notice.,delhi,rent_escalation,le_3500,statutory,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,statutory,False
DEL-RE-486-V3,Rent shall be increased by 5% every 5 years as per applicable law.,delhi,rent_escalation,le_3500,statutory,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,statutory,False
DEL-RE-345-V3,Rent shall be increased by 20% every 1 years as per applicable law.,delhi,rent_escalation,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-TE-577-V3,Eviction shall only be through due process of law.,delhi,termination_eviction,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-TE-116-V3,Tenant shall vacate on expiry of the term without notice.,delhi,termination_eviction,le_3500,general_law,High Risk,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-TE-335-V3,Tenant waives all rights to legal notice or hearing before eviction.,delhi,termination_eviction,above_3500,general_law,High Risk,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,general_law,False
DEL-TE-272-V3,Landlord may change locks immediately if rent is delayed.,delhi,termination_eviction,above_3500,general_law,High Risk,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,general_law,False
DEL-TE-988-V3,Landlord may terminate for non-payment of rent after 45 days' notice.,delhi,termination_eviction,le_3500,statutory,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,statutory,False
DEL-TE-415-V3,Landlord may terminate for non-payment of rent after 90 days' notice.,delhi,termination_eviction,le_3500,statutory,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,statutory,False
DEL-TE-426-V3,Landlord may terminate for non-payment of rent after 30 days' notice.,delhi,termination_eviction,above_3500,market_convention,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-TE-337-V3,Landlord may terminate for non-payment of rent after 15 days' notice.,delhi,termination_eviction,above_3500,market_convention,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-TE-918-V3,Landlord may terminate for non-payment of rent after 60 days' notice.,delhi,termination_eviction,le_3500,general_law,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-DO-539-V3,The premises description and rent shall be stated clearly.,delhi,documentation,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-DO-631-V3,The agreement shall be signed by both parties and a copy retained by each.,delhi,documentation,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-DO-172-V3,The tenant shall not receive a copy of the executed agreement.,delhi,documentation,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-DO-240-V3,Any amendment must be in writing and signed by both parties.,delhi,documentation,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-DO-865-V3,A move-in inventory shall be attached and signed.,delhi,documentation,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-985-V3,Rent may be withheld if landlord fails to make repairs.,delhi,rent_payment,le_3500,general_law,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-829-V3,Rent is payable by the 15 of each month via bank transfer.,delhi,rent_payment,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-698-V3,Rent shall be paid in cash without any receipt.,delhi,rent_payment,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-165-V3,Rent is payable by the 1 of each month via bank transfer.,delhi,rent_payment,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-609-V3,Landlord shall provide a receipt for rent received.,delhi,rent_payment,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-699-V3,Rent is payable by the 7 of each month via bank transfer.,delhi,rent_payment,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-450-V3,Rent is payable by the 5 of each month via bank transfer.,delhi,rent_payment,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-420-V3,Late payment attracts a penalty of 10% per day.,delhi,rent_payment,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-149-V3,Late payment attracts a penalty of 15% per day.,delhi,rent_payment,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-850-V3,Rent is payable by the 10 of each month via bank transfer.,delhi,rent_payment,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-206-V3,Late payment attracts a penalty of 20% per day.,delhi,rent_payment,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-221-V3,Late payment attracts a penalty of 12% per day.,delhi,rent_payment,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-RE-945-V3,Late payment attracts a penalty of 5% per day.,delhi,rent_payment,le_3500,general_law,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
DEL-RE-944-V3,Late payment attracts a penalty of 8% per day.,delhi,rent_payment,above_3500,market_convention,Safe,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,above_3500,market_convention,False
DEL-LA-369-V3,Landlord may install cameras inside the leased premises.,delhi,landlord_entry_privacy,le_3500,general_law,Caution,synthetic_augmented_v3,Synthetic clause generated for dataset expansion; heuristic risk assignment.,le_3500,general_law,False
